store_id,商家名稱,地址,營業電話,營業時間,網址,描述,類別,官方類別_自動,自訂類別,is_active,,,,,,,,,,,,,,id
393,Curves 可爾姿劍潭店,111 臺北市士林區 義信里承德路４段１９１號２樓、２樓之１,228821978,見官網,http://www.curves.com.tw,Curves是專為女性設計的30分鐘環狀運動，結合有氧、肌力、伸展三合一的完整訓練 全方位的30分鐘整合運動，濃縮了一般90分鐘運動的效果透過 Curves教練及會員彼此間的鼓勵、支持，讓這30分鐘變成心靈、情感的充實時間，也讓運動成為生活的一部分 動滋券適用品項：,,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
394,Fitnexx私人健身空間,106 臺北市大安區安和路1段137號2樓,227551238,08:00-22:00,http://www.fitnexx.com.tw/,『Fitnexx』為鳳凰旅遊集團旗下的健身事業品牌，訴求個人專屬的高品質訓練空間，可不受場地及環境限制，按自己的模式自由訓練，達到有效率的健身。 更提供優良的教學環境，讓自由教練帶著自己的學生以租借教室的方式，使用『Fitnexx』獨立的健身空間。 動滋券適用品項：運動場館-健身,,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
395,國立臺北護理健康大學水療中心,112 臺北市北投區明德路365號,228281528,06:00-22:00,https://spa.chanchao.com.tw/,提供「水療相關產業」軟、硬體設備的技術研發，培養、訓練與考核專業的水療人員、管理人員，使國內水療休閒產業達到應有的安全性、健康性、休閒性及科學性為目標。 動滋券適用品項：,,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
396,Go Fitness 墾趣•動,104 臺北市中山區長春路382號2樓,289798886,營業時間為 週一至週五09:30-21:00   週六與週日09:30-18:3,https://www.gofitness.com.tw/,Go Fitness 墾趣·動提供給市場及消費者一個全新且專業的運動空間。這是一個為你量身打造多樣化私人課程的運動場所，也有精緻的小班制團體瑜珈。在這裡，你可以自由選擇你喜愛的運動課程。 動滋券適用品項：運動場館-瑜珈,,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
397,飛健身合作社,112 臺北市北投區永興路一段32巷3弄14號,228988655,10:00-22:00,https://flyingstrong.com.tw/,,,運動保健業,場館/課程,,,,,,,,,,,,,,,
398,蜂運動,100 臺北市中正區寧波西街79號,233933227,平日 10:00~20:00  週末 10:00~16:00,https://www.beefit.com.tw,在繁忙的生活中，妳想要給平淡的生活帶來一點改變，妳回想起學生時代的夢想：想要騎單車環島、想要出國跑馬拉松，讓人生增添不一樣的色彩。實現夢想需要一個健康強壯的身體，所以，當同事下班去聚餐，妳選擇來健身教室學習「更有效率地運用身體」。改變，無法一蹴可及，需要持之以恆的努力。不過，在蜂運動有簡潔明亮的空間、彈性方便的課程選擇和溫暖專業的服務人員，在妳身邊陪伴妳、協助妳，一步一步穩定持續地朝向夢想而努力。「沒有奇蹟，只有累積」，蜂運動陪妳實現夢想! 動滋券適用品項：,,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
399,台北滑雪學校,114 臺北市內湖區 湖元里行愛路７７巷６７號,287917365,12:00-22:00,http://www.skitaiwan.com/index.php,「 台北滑雪學校」成立五年以來，看見學員分享出國滑雪的影片，滑的很順利也很穩定，內心就充滿成就與喜悅，滑雪學校幫助喜愛滑雪的大小朋友，在台灣先學好滑雪基礎技巧，出國到了雪場，省下很多摸索的時間，也避免摔得東倒西歪。「台北滑雪學校」榮獲教育部體育署「104年十大創新運動產業」，重資引進培訓奧運選手等級的「滑雪學習機」，陸續成立「 台中滑雪學校」、「 高雄滑雪學校」讓國人輕輕鬆鬆「在台灣學會滑雪！」，有了滑雪技術，出國輕鬆享受真正的滑雪樂趣！滑雪學校教練群，透過專業的教學服務，為大家創造滑雪的幸福！藉此增進親子關係，拉近朋友情誼，為社會來溫馨正向的力量！ 動滋券適用品項：,,職業或業餘運動業,隊伍/賽事,,,,,,,,,,,,,,,
400,中華民國手球協會,104 臺北市中山區朱崙街20號7樓710室,287711437,10:30-6:30,https://handball.tw/,,,職業或業餘運動業,隊伍/賽事,,,,,,,,,,,,,,,
401,Curves可爾姿捷運中山店,103 臺北市大同區建泰里承德路１段７７-１號２樓,225553149,請見官網上公告之營業時間,http://www.curves.com.tw/,"Curves是專為女性設計的30分鐘環狀運動。 我們提供給女性簡單、快速又有效的運動方式， 透過有氧+肌力+伸展三合一的完整訓練， 在女性教練的陪伴之下，輕鬆養成運動習慣， 讓妳更健康、更自信、更快樂 ，是妳開始運動的第一選擇。 *免費預約體驗 https://www.curves.com.tw/ *免費預約專線 02-2555-3149 *請提前主動告知使用""政付優惠券"", 店家保留最終活動抵扣服務、商品之解釋權利。 動滋券適用品項：運動保健",,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
402,臺北市立復興高級中等學校,112 臺北市北投區復興四路70號,28914131,0800-1700,https://www.fhsh.tp.edu.tw/,,,其他,其他,,,,,,,,,,,,,,,
403,CrossFit Matrix,110 臺北市信義區松仁路89號B2,287861399,9:00-22:00,https://www.instagram.com/crossfit_matrix/,,,其他,其他,,,,,,,,,,,,,,,
404,極限多媒體股份有限公司,110 臺北市信義區基隆路1段143號3樓之3,933126393,09:30~18:30,https://instagram.com/ac.5211?igshid=NTc4MTIwNjQ2YQ==,我們曾經為電競高端玩家，熟稔電競產業和web3.0，我們理解雖然短期透過遊戲周邊賺錢，但這並非永續經營，曾經身為學子的我們，透過遊戲賺取財富，然隨著時間成長，我們發現電競現有的體質並不完善，又相較於其他產業電競投入之年齡層較輕，為此我們目標為建構電競產業完善和健全的體質，讓具備天賦的選手和有意願成為電競產業之相關人才有完善的培訓和資源，並獲得家長和政府單位的認可。 曾經發生在我們身上的故事，我們期許透過我們成長的經驗和專業，開闢疆土制定規範，讓和我們曾經一樣的青年，能有更完善和健全的體制往人生的目標和夢想邁進。 動滋券適用品項：,,職業或業餘運動業,隊伍/賽事,,,,,,,,,,,,,,,
405,舞動陽光南湖高中運動中心,114 臺北市內湖區南湖里康寧路３段２２０號,226341717,周一至周五>18:00-22:00    周六及周日>08:00-22:00,https://accessibility.moda.gov.tw/Applications/Detail?category=20220622172837,※游泳池 25M室內溫水游泳池。 水深：左右兩側110CM，中間130CM及SPA池，男女烤箱、蒸氣設施。 附有充足淋浴設備，均有專業救生員負責安全。 無障礙出入口（需先B1櫃檯換證件入場） ※健身中心及教室 多項健身團體課程招生，占地400坪，設有健身器材心肺及重訓機台。 「身心障礙者或必要之陪伴者，憑身心障礙手冊正本及陪同，營業時間全時段游泳池及健身中心設施可免費使用。」 ※綜合球場 全場一面籃球場、六面羽球場，及可舉辦各類大型活動舞會、公司趣味活動、運動項目賽事等。 全場木質，品質優良有彈性，3F設有看臺。 一般臨租場地可提前一週來電預訂，並於三天前付款。全時段皆可季租。 動滋券適用品項：,,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
406,日榮桌球王淑靜,104 臺北市中山區松江路283號3樓,225189262,14:30-21:00,https://accessibility.moda.gov.tw/Applications/Detail?category=20220622172837,👉 要有好成績就要靜下來專心唸書，運動可以幫助學習嗎？👈這種迷思是許多人都會有的，但其實已有許多研究指出規律運動可以提升學童的學習成效!,,其他,其他,,,,,,,,,,,,,,,
407,舞動陽光-師大附中運動中心,106 臺北市大安區和安里信義路３段１４３號,227086000,06:00-22:00,https://accessibility.moda.gov.tw/Applications/Detail?category=20220622172837,,,運動場館或設施營建業,場館/課程,,,,,,,,,,,,,,,
408,體育客,110 臺北市信義區和平東路三段333號b1,287326645,AM07:00~PM11:00,https://accessibility.moda.gov.tw/Applications/Detail?category=20220622172837,"體育客 致力於讓運動回歸單純與美好的健身中心 提供多元豐富的訓練設施及最優質的環境 價格透明，無論小額分鐘計費或按月扣款能滿足各種使用習慣 動滋券適用品項：運動場館-綜合運動中心,運動場館-樂齡/兒童綜合體適能(含親子場館),運動保健",,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
409,Curves可爾姿圓山花博店,103 臺北市大同區承德路３段223-1號,225997138,一~五11:15-13:00/15:30-20:45 六 10:00-13:00,https://www.curves.com.tw/,"Curves是專為女性設計的30分鐘環狀運動。 我們提供給女性簡單、快速又有效的運動方式， 透過有氧+肌力+伸展三合一的完整訓練， 在女性教練的陪伴之下，輕鬆養成運動習慣， 讓妳更健康、更自信、更快樂 ，是妳開始運動的第一選擇。 *免費預約體驗 https://www.curves.com.tw/ *免費預約專線 (分店電話) *請提前主動告知使用""政付優惠券"", 店家保留最終活動抵扣服務、商品之解釋權利。 動滋券適用品項：",,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
410,泰泓國際股份有限公司,103 臺北市大同區敦煌路84號1樓,277099948,09:00-18:30,http://www.speedstacks.com.tw,推廣競技疊杯運動、舉辦競技疊杯運動賽事、競技疊杯運動表演 、選手訓練、營隊活動、租賃器材等等 動滋券適用品項：,,職業或業餘運動業,隊伍/賽事,,,,,,,,,,,,,,,
411,躾學,105 臺北市松山區塔悠路225號,227482218,10:00-21:00,https://accessibility.moda.gov.tw/Applications/Detail?category=20220622172837,,,其他,其他,,,,,,,,,,,,,,,
412,施化難陀有限公司附設臺北市私立境瑜珈短期補習班,100 臺北市中正區仁愛路2段110號3樓,233226200,08:30~21:30,https://accessibility.moda.gov.tw/Applications/Detail?category=20220622172837,瑜珈境Sivananda Yoga Studio 傳承來自印度的正宗瑜珈知識及哲學 教導紮實有深度有系統化的專業課程 引領學員們邁向身心能量平衡 豐盛喜悅的瑜珈生活💖 RYT200.RYT300.丙級瑜珈師資證照.乙級瑜珈師資證照.脈輪研習.瑜珈大眾課.印度遊學團 動滋券適用品項：協會_其他體育運動協會,,職業或業餘運動業,隊伍/賽事,,,,,,,,,,,,,,,
413,中華民國羽球協會,104 臺北市中山區朱崙街20號810室,287711440,09:30-17:30,https://www.ctb.org.tw/,中華民國羽球協會（英語：Chinese Taipei Badminton Association，直譯：中華臺北羽球協會，CTBA），簡稱中華羽協，成立於1973年3月16日，首任理事長為前中華民國參謀總長彭孟緝。中華民國半官方的運動組織，隸屬中華民國體育運動總會，主要負責與羽球有關的相關事宜，包含推廣羽球運動、舉辦全國性及國際性之羽球比賽、選拔及培訓代表隊成員參與國際賽事。 動滋券適用品項：,,職業或業餘運動業,隊伍/賽事,,,,,,,,,,,,,,,
414,臺北市信義運動中心,110 臺北市信義區松勤街100號,287861911,06:00-22:00(除夕、初一休館),https://xysc.teamxports.com/,"臺北市信義運動中心係由台北市政府以OT方式委由崇越科技旗下的全越運動事業股份有限公司經營管理之運動場館，於 2022年12月10日重新開幕營運。 動滋券適用品項：運動場館-瑜珈,運動場館-綜合運動中心,運動場館-樂齡/兒童綜合體適能(含親子場館),球類_羽球,球類_籃/排球,球類_桌球,水域運動_游泳,水域運動_水上安全救生,水域運動_其他水域運動,運動保健,售票平台,辦比賽,傳播媒體,其他_運動舞蹈,其他_其他","運動場館-瑜珈,運動場館-綜合運動中心,運動場館-樂齡/兒童綜合體適能(含親子場館),球類_羽球,球類_籃/排球,球類_桌球,水域運動_游泳,水域運動_水上安全救生,水域運動_其他水域運動,運動保健,售票平台,辦比賽,傳播媒體,其他_運動舞蹈,其他_其他",運動傳播媒體或資訊出版業,平台/媒體/經營,,,,,,,,,,,,,,,
415,破圈運動行銷股份有限公司,114 臺北市內湖區港墘路221巷41號6樓之1,225502696,週一到週五 上午10點-下午6點,https://bao-ming.com/eb/index,,,運動傳播媒體或資訊出版業,平台/媒體/經營,,,,,,,,,,,,,,,
416,Curves可爾姿內湖西湖店,114 臺北市內湖區內湖路一段360巷15號7樓之4,226276550,見官網,https://www.curves.com.tw/,"Curves是專為女性設計的30分鐘環狀運動。 我們提供給女性簡單、快速又有效的運動方式， 透過有氧+肌力+伸展三合一的完整訓練， 在女性教練的陪伴之下，輕鬆養成運動習慣， 讓妳更健康、更自信、更快樂 ，是妳開始運動的第一選擇。 *免費預約體驗 https://www.curves.com.tw/ *免費預約專線 (02)26276550 *請提前主動告知使用""政付優惠券"", 店家保留最終活動抵扣服務、商品之解釋權利。 動滋券適用品項：運動場館-健身",,運動休閒教育服務業,場館/課程,,,,,,,,,,,,,,,
417,麗華行電競旗艦館,105 臺北市松山區光復北路28號2、3、4樓,225795916,24Hr,http://www.lhhcybercafe.com/,"斥資兩千萬打造超狂電競天堂-麗華行電競旗艦館 本館為台北第一家合法網咖，整棟四個樓層，共計153個座位。頂級優質電腦設備，穩定快速網路品質，結合專業品牌咖啡及精緻美食，豐富餐飲 ，提供 電競賽事、健康休閒、數位學習、影視追劇、搶課搶票 等多元服務, 享受更高的休閒生活品質！ 本館3F 新設 VIP 座位區 , 座位寬敞舒適 , 適合 電競, 商務, 追劇, 影音 , 閱讀 , 搶課, 搶票 , 約會, 休閒的好地方 本館 創立於1991年, 23年來獲獎無數, 也受多家國內外電視媒體、報章雜誌、youtuber推薦報導，連續數年榮獲經濟部「優良網咖評鑑」公開表揚、台北市政府體育局輔導計畫-優質電競場所、更是國際大廠NVIDIA白金級認證網咖。",,運動傳播媒體或資訊出版業,平台/媒體/經營,,,,,,,,,,,,,,,
